Channel,Campaign,Placement,Date,Device,Country,Served.Impressions,No.of.clicks,Cost,No.of.products.viewed,No.of.product.bought
social,weekly_sales_2016_14,youtube,9/4/16,desktop,indonesia,206,7,1.23,8,2
social,weekly_sales_2016_14,youtube,9/4/16,desktop,korea,226,3,1.27,5,2
social,weekly_sales_2016_14,youtube,9/4/16,desktop,malaysia,209,4,1.52,5,2
social,weekly_sales_2016_14,youtube,9/4/16,desktop,singapore,187,7,1.55,20,2
social,weekly_sales_2016_14,youtube,9/4/16,desktop,thailand,369,7,1.96,23,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,cambodia,102,7,1.26,14,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,indonesia,68,1,0.63,3,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,korea,129,2,0.69,2,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,malaysia,156,5,1.01,10,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,singapore,44,3,0.78,2,2
social,weekly_sales_2016_14,youtube,9/4/16,mobile,thailand,576,10,2.78,43,2
video,weekly_sales_2016_14,facebook,9/4/16,desktop,cambodia,309,12,1.78,27,2
video,weekly_sales_2016_14,facebook,9/4/16,desktop,indonesia,217,4,0.96,4,2
video,weekly_sales_2016_14,facebook,9/4/16,desktop,malaysia,144,6,0.76,13,2
video,weekly_sales_2016_14,facebook,9/4/16,desktop,singapore,45,2,0.4,4,2
video,weekly_sales_2016_14,facebook,9/4/16,desktop,thailand,18,3,0.7,9,2
video,weekly_sales_2016_14,facebook,9/4/16,mobile,cambodia,134,2,0.92,4,2
video,weekly_sales_2016_14,facebook,9/4/16,mobile,korea,316,8,1.64,18,2
video,weekly_sales_2016_14,facebook,9/4/16,mobile,malaysia,166,4,1.24,14,2
video,weekly_sales_2016_14,facebook,9/4/16,mobile,singapore,311,7,1.27,18,2
video,weekly_sales_2016_14,facebook,9/4/16,mobile,thailand,142,3,1.45,5,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,cambodia,40,1,0.24,3,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,indonesia,268,7,0.68,9,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,korea,282,5,2.3,33,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,malaysia,217,7,1.61,20,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,singapore,337,7,1.57,23,2
video,weekly_sales_2016_14,ooyala,9/4/16,desktop,thailand,189,4,0.96,5,2
video,weekly_sales_2016_14,ooyala,9/4/16,mobile,cambodia,373,7,2.85,22,2
video,weekly_sales_2016_14,ooyala,9/4/16,mobile,indonesia,119,4,1.18,7,2
video,weekly_sales_2016_14,ooyala,9/4/16,mobile,korea,196,3,1.13,22,2
video,weekly_sales_2016_14,ooyala,9/4/16,mobile,malaysia,58,3,0.31,3,2
video,weekly_sales_2016_14,ooyala,9/4/16,mobile,singapore,405,13,2.92,36,2
video,weekly_sales_2016_14,youtube,9/4/16,desktop,cambodia,409,8,2.18,38,2
video,weekly_sales_2016_14,youtube,9/4/16,desktop,indonesia,46,1,0.17,4,2
video,weekly_sales_2016_14,youtube,9/4/16,desktop,korea,124,2,0.64,7,2
video,weekly_sales_2016_14,youtube,9/4/16,desktop,singapore,240,2,0.79,27,2
video,weekly_sales_2016_14,youtube,9/4/16,desktop,thailand,114,1,0.3,11,2
video,weekly_sales_2016_14,youtube,9/4/16,mobile,indonesia,271,6,1.62,8,2
video,weekly_sales_2016_14,youtube,9/4/16,mobile,korea,97,4,0.92,5,2
video,weekly_sales_2016_14,youtube,9/4/16,mobile,malaysia,115,4,0.86,7,2
video,weekly_sales_2016_14,youtube,9/4/16,mobile,singapore,451,10,1.81,32,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,desktop,cambodia,99,1,0.49,4,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,desktop,korea,113,3,0.16,3,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,desktop,malaysia,360,10,2.13,9,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,desktop,singapore,162,5,0.62,14,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,desktop,thailand,54,1,0.5,2,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,mobile,indonesia,14,3,0.55,3,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,mobile,singapore,17,3,0.57,3,2
display,weekly_sales_2016_14,DoubleClick,10/4/16,mobile,thailand,219,5,0.62,10,2
display,weekly_sales_2016_14,GDN,10/4/16,desktop,cambodia,174,4,0.48,13,2
display,weekly_sales_2016_14,GDN,10/4/16,desktop,malaysia,117,3,0.78,4,2
display,weekly_sales_2016_14,GDN,10/4/16,desktop,singapore,32,3,0.66,2,2
display,weekly_sales_2016_14,GDN,10/4/16,desktop,thailand,338,7,2.13,11,2
display,weekly_sales_2016_14,GDN,10/4/16,mobile,cambodia,78,2,0.5,11,2
display,weekly_sales_2016_14,GDN,10/4/16,mobile,indonesia,282,6,1.28,20,2
display,weekly_sales_2016_14,GDN,10/4/16,mobile,malaysia,31,3,0.58,3,2
display,weekly_sales_2016_14,GDN,10/4/16,mobile,singapore,419,8,1.44,18,2
display,weekly_sales_2016_14,komli,10/4/16,desktop,cambodia,201,2,1.34,12,2
display,weekly_sales_2016_14,komli,10/4/16,desktop,indonesia,71,2,0.34,3,2
display,weekly_sales_2016_14,komli,10/4/16,desktop,korea,39,3,0.32,3,2
display,weekly_sales_2016_14,komli,10/4/16,desktop,malaysia,129,3,0.47,16,2
display,weekly_sales_2016_14,komli,10/4/16,desktop,singapore,201,4,1.05,9,2
display,weekly_sales_2016_14,komli,10/4/16,mobile,cambodia,43,2,0.3,15,2
display,weekly_sales_2016_14,komli,10/4/16,mobile,korea,119,2,1.02,15,2
display,weekly_sales_2016_14,komli,10/4/16,mobile,malaysia,136,1,0.23,3,2
display,weekly_sales_2016_14,komli,10/4/16,mobile,thailand,141,7,1.44,19,2
display,weekly_sales_2016_14,Line,10/4/16,desktop,cambodia,36,1,0.3,3,2
display,weekly_sales_2016_14,Line,10/4/16,desktop,indonesia,80,2,0.26,3,2
display,weekly_sales_2016_14,Line,10/4/16,desktop,korea,215,6,0.93,5,2
display,weekly_sales_2016_14,Line,10/4/16,desktop,malaysia,102,4,1.44,12,2
display,weekly_sales_2016_14,Line,10/4/16,desktop,thailand,49,3,0.56,2,2
display,weekly_sales_2016_14,Line,10/4/16,mobile,cambodia,110,3,0.59,2,2
display,weekly_sales_2016_14,Line,10/4/16,mobile,korea,71,3,0.58,10,2
display,weekly_sales_2016_14,Line,10/4/16,mobile,malaysia,218,3,0.98,11,2
display,weekly_sales_2016_14,Line,10/4/16,mobile,thailand,211,6,1.56,13,2
display,weekly_sales_2016_14,yahoo,10/4/16,desktop,indonesia,62,3,0.37,2,2
display,weekly_sales_2016_14,yahoo,10/4/16,desktop,korea,149,5,0.55,14,2
display,weekly_sales_2016_14,yahoo,10/4/16,mobile,cambodia,176,5,0.65,17,2
display,weekly_sales_2016_14,yahoo,10/4/16,mobile,korea,260,5,0.96,20,2
display,weekly_sales_2016_14,yahoo,10/4/16,mobile,singapore,101,3,0.38,10,2
display,weekly_sales_2016_14,yahoo,10/4/16,mobile,thailand,131,1,0.21,12,2
search,weekly_sales_2016_14,facebook,10/4/16,desktop,cambodia,392,11,2.21,23,2
search,weekly_sales_2016_14,facebook,10/4/16,desktop,indonesia,181,3,1.15,13,2
search,weekly_sales_2016_14,facebook,10/4/16,desktop,korea,120,3,1.12,5,2
search,weekly_sales_2016_14,facebook,10/4/16,desktop,malaysia,137,5,1.41,9,2
search,weekly_sales_2016_14,facebook,10/4/16,desktop,singapore,142,2,0.59,12,2
search,weekly_sales_2016_14,facebook,10/4/16,mobile,cambodia,205,4,0.96,11,2
search,weekly_sales_2016_14,facebook,10/4/16,mobile,indonesia,294,7,1.81,30,2
search,weekly_sales_2016_14,facebook,10/4/16,mobile,malaysia,123,9,1.93,23,2
search,weekly_sales_2016_14,facebook,10/4/16,mobile,singapore,263,7,1.5,22,2
search,weekly_sales_2016_14,facebook,10/4/16,mobile,thailand,345,9,1.95,15,2
search,weekly_sales_2016_14,ooyala,10/4/16,desktop,indonesia,255,5,1.54,9,2
search,weekly_sales_2016_14,ooyala,10/4/16,desktop,korea,104,4,1.36,5,2
search,weekly_sales_2016_14,ooyala,10/4/16,desktop,malaysia,129,5,0.57,17,2
search,weekly_sales_2016_14,ooyala,10/4/16,desktop,singapore,220,9,1.25,33,2
search,weekly_sales_2016_14,ooyala,10/4/16,desktop,thailand,70,2,0.48,3,2
search,weekly_sales_2016_14,ooyala,10/4/16,mobile,indonesia,66,2,0.39,13,2
search,weekly_sales_2016_14,ooyala,10/4/16,mobile,korea,150,3,1.02,29,2
search,weekly_sales_2016_14,ooyala,10/4/16,mobile,malaysia,239,2,0.92,19,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,cambodia,209,4,0.98,17,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,indonesia,255,5,1.68,21,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,korea,202,4,0.59,12,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,malaysia,101,3,0.27,11,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,singapore,388,8,2.38,12,2
search,weekly_sales_2016_14,youtube,10/4/16,desktop,thailand,143,2,0.91,10,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,cambodia,92,2,0.71,14,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,indonesia,159,7,1.67,10,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,korea,73,2,0.4,8,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,malaysia,348,7,1.71,24,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,singapore,62,5,0.85,18,2
search,weekly_sales_2016_14,youtube,10/4/16,mobile,thailand,224,4,1.45,7,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,cambodia,433,5,1.5,18,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,indonesia,120,4,0.82,5,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,korea,224,5,0.98,23,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,malaysia,86,2,0.48,3,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,singapore,126,3,1.18,5,2
social,weekly_sales_2016_14,facebook,10/4/16,desktop,thailand,232,7,1.94,29,2
social,weekly_sales_2016_14,facebook,10/4/16,mobile,cambodia,169,7,1.55,7,2
social,weekly_sales_2016_14,facebook,10/4/16,mobile,indonesia,263,4,1.12,17,2
social,weekly_sales_2016_14,facebook,10/4/16,mobile,malaysia,64,1,0.62,3,2
social,weekly_sales_2016_14,facebook,10/4/16,mobile,singapore,196,4,0.54,11,2
social,weekly_sales_2016_14,facebook,10/4/16,mobile,thailand,118,3,0.95,5,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,cambodia,421,8,2.44,26,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,indonesia,151,6,1.01,18,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,korea,243,4,0.9,11,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,malaysia,277,6,1.17,24,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,singapore,429,10,2.08,29,2
social,weekly_sales_2016_14,ooyala,10/4/16,desktop,thailand,132,5,0.81,13,2
social,weekly_sales_2016_14,ooyala,10/4/16,mobile,cambodia,32,3,0.18,2,2
social,weekly_sales_2016_14,ooyala,10/4/16,mobile,korea,198,5,1.6,32,2
social,weekly_sales_2016_14,ooyala,10/4/16,mobile,malaysia,131,5,1.21,24,2
social,weekly_sales_2016_14,ooyala,10/4/16,mobile,singapore,697,13,2.47,29,2
social,weekly_sales_2016_14,ooyala,10/4/16,mobile,thailand,171,4,0.77,5,2
social,weekly_sales_2016_14,youtube,10/4/16,desktop,cambodia,160,8,1.5,24,2
social,weekly_sales_2016_14,youtube,10/4/16,desktop,indonesia,67,3,1,7,2
social,weekly_sales_2016_14,youtube,10/4/16,desktop,korea,149,4,0.92,6,2
social,weekly_sales_2016_14,youtube,10/4/16,desktop,malaysia,106,4,1.36,6,2
social,weekly_sales_2016_14,youtube,10/4/16,desktop,singapore,89,3,0.63,2,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,cambodia,149,7,1.43,10,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,indonesia,340,6,1.69,20,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,korea,40,3,0.62,5,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,malaysia,147,3,0.45,13,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,singapore,271,7,2.15,12,2
social,weekly_sales_2016_14,youtube,10/4/16,mobile,thailand,168,2,0.42,6,2
video,weekly_sales_2016_14,facebook,10/4/16,desktop,cambodia,36,3,1.16,12,2
video,weekly_sales_2016_14,facebook,10/4/16,desktop,indonesia,110,2,0.51,2,2
video,weekly_sales_2016_14,facebook,10/4/16,desktop,malaysia,258,5,0.92,6,2
video,weekly_sales_2016_14,facebook,10/4/16,desktop,singapore,197,7,1.95,30,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,cambodia,257,7,1.49,9,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,indonesia,73,4,1.4,6,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,korea,180,3,1.18,16,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,malaysia,165,7,2.1,19,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,singapore,234,3,1.26,22,2
video,weekly_sales_2016_14,facebook,10/4/16,mobile,thailand,407,11,1.93,20,2
video,weekly_sales_2016_14,ooyala,10/4/16,desktop,cambodia,168,3,0.96,12,2
video,weekly_sales_2016_14,ooyala,10/4/16,desktop,indonesia,284,4,1.31,9,2
video,weekly_sales_2016_14,ooyala,10/4/16,desktop,korea,20,3,0.56,3,2
video,weekly_sales_2016_14,ooyala,10/4/16,desktop,singapore,64,5,0.69,18,2
video,weekly_sales_2016_14,ooyala,10/4/16,desktop,thailand,200,6,1.3,10,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,cambodia,310,6,1.68,19,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,indonesia,122,2,0.76,2,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,korea,194,2,1.07,6,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,malaysia,131,3,0.19,3,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,singapore,218,8,1.63,23,2
video,weekly_sales_2016_14,ooyala,10/4/16,mobile,thailand,24,2,0.38,3,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,cambodia,155,3,0.57,7,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,indonesia,61,1,0.66,3,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,korea,179,8,1.03,9,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,malaysia,210,5,1.64,33,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,singapore,35,1,0.53,3,2
video,weekly_sales_2016_14,youtube,10/4/16,desktop,thailand,92,4,0.96,17,2
video,weekly_sales_2016_14,youtube,10/4/16,mobile,indonesia,124,2,0.47,2,2
video,weekly_sales_2016_14,youtube,10/4/16,mobile,singapore,54,4,0.73,25,2
video,weekly_sales_2016_14,youtube,10/4/16,mobile,thailand,145,3,0.61,14,2
display,weekly_sales_2016_15,DoubleClick,11/4/16,desktop,cambodia,40,3,0.41,13,2
display,weekly_sales_2016_15,DoubleClick,11/4/16,desktop,indonesia,202,7,0.94,12,2
display,weekly_sales_2016_15,DoubleClick,11/4/16,desktop,korea,189,6,0.93,15,2
display,weekly_sales_2016_15,DoubleClick,11/4/16,desktop,singapore,113,2,0.47,11,2
display,weekly_sales_2016_15,DoubleClick,11/4/16,mobile,thailand,340,6,2.1,17,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,cambodia,33,2,0.6,3,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,indonesia,58,1,0.6,12,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,korea,257,5,1.34,4,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,malaysia,168,8,1.98,13,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,singapore,81,3,0.78,5,2
display,weekly_sales_2016_15,GDN,11/4/16,desktop,thailand,98,3,0.59,5,2
display,weekly_sales_2016_15,GDN,11/4/16,mobile,cambodia,55,3,0.24,2,2
display,weekly_sales_2016_15,GDN,11/4/16,mobile,korea,140,1,0.45,3,2
display,weekly_sales_2016_15,GDN,11/4/16,mobile,malaysia,156,6,1.32,21,2
display,weekly_sales_2016_15,GDN,11/4/16,mobile,singapore,123,3,0.64,5,2
display,weekly_sales_2016_15,GDN,11/4/16,mobile,thailand,57,5,0.76,16,2
display,weekly_sales_2016_15,komli,11/4/16,desktop,cambodia,52,3,0.23,12,2
display,weekly_sales_2016_15,komli,11/4/16,desktop,indonesia,72,3,0.23,2,2
display,weekly_sales_2016_15,komli,11/4/16,desktop,malaysia,113,2,0.92,9,2
display,weekly_sales_2016_15,komli,11/4/16,desktop,singapore,229,6,1.62,15,2
display,weekly_sales_2016_15,komli,11/4/16,desktop,thailand,20,3,0.78,2,2
display,weekly_sales_2016_15,komli,11/4/16,mobile,cambodia,255,4,1.18,4,2
display,weekly_sales_2016_15,komli,11/4/16,mobile,korea,128,2,0.97,9,2
display,weekly_sales_2016_15,komli,11/4/16,mobile,malaysia,23,1,0.45,3,2
display,weekly_sales_2016_15,komli,11/4/16,mobile,singapore,118,1,0.45,2,2
display,weekly_sales_2016_15,komli,11/4/16,mobile,thailand,53,3,0.75,10,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,cambodia,78,2,1.13,6,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,indonesia,186,4,0.71,4,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,korea,149,1,0.65,2,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,malaysia,243,4,0.59,5,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,singapore,191,5,0.88,10,2
display,weekly_sales_2016_15,Line,11/4/16,desktop,thailand,146,6,0.64,26,2
display,weekly_sales_2016_15,Line,11/4/16,mobile,korea,44,3,0.71,2,2
display,weekly_sales_2016_15,Line,11/4/16,mobile,malaysia,264,3,1.64,17,2
display,weekly_sales_2016_15,Line,11/4/16,mobile,singapore,256,8,1.29,16,2
display,weekly_sales_2016_15,Line,11/4/16,mobile,thailand,91,1,0.32,3,2
display,weekly_sales_2016_15,yahoo,11/4/16,desktop,malaysia,17,2,0.57,2,2
display,weekly_sales_2016_15,yahoo,11/4/16,desktop,singapore,154,7,1.25,7,2
display,weekly_sales_2016_15,yahoo,11/4/16,desktop,thailand,97,3,1.21,13,2
display,weekly_sales_2016_15,yahoo,11/4/16,mobile,cambodia,126,5,0.88,7,2
display,weekly_sales_2016_15,yahoo,11/4/16,mobile,indonesia,75,2,0.64,13,2
display,weekly_sales_2016_15,yahoo,11/4/16,mobile,korea,26,3,0.74,12,2
display,weekly_sales_2016_15,yahoo,11/4/16,mobile,malaysia,101,3,1.18,5,2
display,weekly_sales_2016_15,yahoo,11/4/16,mobile,thailand,173,6,1.3,15,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,cambodia,22,1,0.59,2,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,indonesia,19,3,0.6,4,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,korea,140,3,0.78,5,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,malaysia,118,5,0.98,5,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,singapore,232,6,1.6,7,2
search,weekly_sales_2016_15,facebook,11/4/16,desktop,thailand,92,1,0.19,5,2
search,weekly_sales_2016_15,facebook,11/4/16,mobile,cambodia,73,5,0.95,10,2
search,weekly_sales_2016_15,facebook,11/4/16,mobile,indonesia,223,6,1.69,13,2
search,weekly_sales_2016_15,facebook,11/4/16,mobile,malaysia,303,12,3.35,47,2
search,weekly_sales_2016_15,facebook,11/4/16,mobile,singapore,353,10,1.36,20,2
search,weekly_sales_2016_15,facebook,11/4/16,mobile,thailand,334,5,1.16,23,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,cambodia,309,6,2.43,22,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,indonesia,395,9,2.34,15,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,korea,342,7,1.97,16,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,malaysia,341,4,1.76,6,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,singapore,333,7,0.74,8,2
search,weekly_sales_2016_15,ooyala,11/4/16,desktop,thailand,355,6,1.32,19,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,cambodia,336,7,0.68,19,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,indonesia,90,3,0.65,3,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,korea,122,2,0.37,5,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,malaysia,243,9,1.27,38,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,singapore,106,2,0.22,12,2
search,weekly_sales_2016_15,ooyala,11/4/16,mobile,thailand,141,1,0.38,2,2
search,weekly_sales_2016_15,youtube,11/4/16,desktop,cambodia,64,5,1.03,16,2
search,weekly_sales_2016_15,youtube,11/4/16,desktop,indonesia,163,4,0.38,13,2
search,weekly_sales_2016_15,youtube,11/4/16,desktop,korea,227,8,1.56,7,2
search,weekly_sales_2016_15,youtube,11/4/16,desktop,malaysia,220,4,0.63,5,2
search,weekly_sales_2016_15,youtube,11/4/16,desktop,thailand,147,4,0.73,12,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,cambodia,124,2,0.61,3,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,indonesia,127,3,0.23,2,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,korea,154,3,1.14,5,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,malaysia,298,7,1.87,11,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,singapore,349,8,2.82,38,2
search,weekly_sales_2016_15,youtube,11/4/16,mobile,thailand,382,7,2.4,16,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,cambodia,119,1,0.32,10,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,indonesia,221,4,0.55,15,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,korea,234,5,1.1,17,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,malaysia,120,6,0.98,5,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,singapore,161,6,0.79,5,2
social,weekly_sales_2016_15,facebook,11/4/16,desktop,thailand,173,4,0.75,11,2
social,weekly_sales_2016_15,facebook,11/4/16,mobile,cambodia,130,4,0.8,10,2
social,weekly_sales_2016_15,facebook,11/4/16,mobile,indonesia,247,7,0.95,21,2
social,weekly_sales_2016_15,facebook,11/4/16,mobile,malaysia,55,3,0.3,12,2
social,weekly_sales_2016_15,facebook,11/4/16,mobile,singapore,220,8,1.59,24,2
social,weekly_sales_2016_15,facebook,11/4/16,mobile,thailand,229,2,1.14,5,2
social,weekly_sales_2016_15,ooyala,11/4/16,desktop,cambodia,312,7,2.23,22,2
social,weekly_sales_2016_15,ooyala,11/4/16,desktop,indonesia,223,4,1.4,9,2
social,weekly_sales_2016_15,ooyala,11/4/16,desktop,korea,337,3,0.96,7,2
social,weekly_sales_2016_15,ooyala,11/4/16,desktop,singapore,214,6,1,10,2
social,weekly_sales_2016_15,ooyala,11/4/16,desktop,thailand,243,5,0.95,13,2
social,weekly_sales_2016_15,ooyala,11/4/16,mobile,cambodia,332,8,3.09,28,2
social,weekly_sales_2016_15,ooyala,11/4/16,mobile,indonesia,365,7,1.67,18,2
social,weekly_sales_2016_15,ooyala,11/4/16,mobile,malaysia,231,5,0.76,5,2
social,weekly_sales_2016_15,ooyala,11/4/16,mobile,singapore,208,7,2.19,41,2
social,weekly_sales_2016_15,ooyala,11/4/16,mobile,thailand,64,3,0.22,3,2
social,weekly_sales_2016_15,youtube,11/4/16,desktop,cambodia,143,3,0.63,3,2
social,weekly_sales_2016_15,youtube,11/4/16,desktop,indonesia,494,7,1.55,12,2
social,weekly_sales_2016_15,youtube,11/4/16,desktop,malaysia,311,8,1.53,21,2
social,weekly_sales_2016_15,youtube,11/4/16,desktop,singapore,154,4,0.68,9,2
social,weekly_sales_2016_15,youtube,11/4/16,desktop,thailand,116,5,0.62,11,2
social,weekly_sales_2016_15,youtube,11/4/16,mobile,cambodia,134,5,1.05,8,2
social,weekly_sales_2016_15,youtube,11/4/16,mobile,indonesia,322,10,1.65,28,2
social,weekly_sales_2016_15,youtube,11/4/16,mobile,korea,199,3,1.15,15,2
social,weekly_sales_2016_15,youtube,11/4/16,mobile,singapore,71,1,0.38,2,2
social,weekly_sales_2016_15,youtube,11/4/16,mobile,thailand,205,4,0.95,5,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,cambodia,252,8,1.57,10,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,indonesia,263,7,2.41,20,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,korea,148,4,1.25,12,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,malaysia,287,5,1.07,10,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,singapore,277,10,2.4,26,2
video,weekly_sales_2016_15,facebook,11/4/16,desktop,thailand,241,6,1.49,32,2
video,weekly_sales_2016_15,facebook,11/4/16,mobile,cambodia,251,2,1.46,6,2
video,weekly_sales_2016_15,facebook,11/4/16,mobile,indonesia,337,7,1.54,17,2
video,weekly_sales_2016_15,facebook,11/4/16,mobile,korea,170,3,0.89,5,2
